epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
48,11880.9,1.42313,1.24021,0.00987,0.93046,0.81089,0.9037,0.64133,1.09195,0.65184,0.01371,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
49,12128.2,1.42299,1.22128,0.00987,0.93047,0.81101,0.90279,0.63683,1.09668,0.66959,0.01406,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
50,12375.5,1.4286,1.2354,0.00983,0.92012,0.81692,0.90365,0.64162,1.09656,0.63466,0.01379,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
51,12622.7,1.42009,1.1964,0.00991,0.9364,0.82828,0.91126,0.65797,1.06758,0.62166,0.01357,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
52,12871.1,1.41165,1.19868,0.00947,0.91393,0.84091,0.90671,0.65182,1.08229,0.62126,0.01403,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
53,13117.7,1.41347,1.18385,0.00955,0.9167,0.84091,0.91143,0.66336,1.0667,0.61568,0.01376,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
54,13364.7,1.40267,1.18661,0.00976,0.93195,0.84736,0.91209,0.65799,1.07339,0.63346,0.01403,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
55,13611.7,1.40709,1.17309,0.00947,0.92681,0.84217,0.90985,0.65806,1.06355,0.63905,0.01364,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
56,13859,1.39919,1.1932,0.00949,0.93494,0.84596,0.91683,0.66451,1.05808,0.60963,0.01365,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
57,14106.1,1.39114,1.15823,0.00928,0.93392,0.83081,0.91225,0.66217,1.04744,0.62289,0.01309,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
58,14351.5,1.39392,1.1496,0.00924,0.90365,0.84075,0.90712,0.65705,1.06501,0.6389,0.01357,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,14597.8,1.3791,1.14998,0.0093,0.9173,0.84031,0.9097,0.66427,1.04286,0.59857,0.01325,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,14844.4,1.39146,1.14039,0.00947,0.95929,0.8346,0.91543,0.66063,1.0621,0.60115,0.01341,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,15091.2,1.39681,1.14495,0.00928,0.94464,0.8402,0.91898,0.6638,1.04107,0.60458,0.01281,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,15337.5,1.37017,1.11882,0.0092,0.94293,0.8344,0.91524,0.66516,1.03787,0.61386,0.01302,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,15584.6,1.36617,1.12148,0.00932,0.9213,0.8425,0.91119,0.6671,1.03274,0.62857,0.01241,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,15830.9,1.37313,1.13219,0.00936,0.94414,0.83235,0.91015,0.666,1.03451,0.59402,0.01277,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,16076.9,1.35498,1.10335,0.00909,0.92713,0.85144,0.91692,0.66986,1.0404,0.57946,0.01295,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,16324.2,1.35826,1.10736,0.00899,0.90351,0.85227,0.91477,0.6726,1.00411,0.59969,0.01248,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,16570.8,1.35584,1.08401,0.00898,0.94447,0.8376,0.91904,0.67852,1.01012,0.58692,0.01242,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,16818,1.35315,1.09502,0.00916,0.94717,0.83757,0.9186,0.67759,1.00073,0.5779,0.01219,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
