epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
92,22708.6,1.22107,0.90772,0.00783,0.9188,0.86616,0.92214,0.68237,0.98463,0.55121,0.01211,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,22955.6,1.21023,0.87359,0.00787,0.9538,0.8346,0.9203,0.68327,0.98701,0.54411,0.01206,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,23202.7,1.20283,0.87056,0.00785,0.93632,0.85402,0.92101,0.68487,0.9894,0.55291,0.012,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,23449.3,1.19583,0.86897,0.00782,0.94315,0.85227,0.92258,0.68291,0.98993,0.54917,0.01205,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,23695.6,1.18513,0.88016,0.00767,0.94883,0.8428,0.92269,0.68176,0.98458,0.55578,0.01167,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,23941.9,1.1954,0.85075,0.00764,0.93981,0.85732,0.92393,0.68375,0.98447,0.53734,0.01183,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,24187.4,1.20231,0.87563,0.0079,0.93682,0.86118,0.92535,0.68535,0.99339,0.53358,0.01218,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,24433.8,1.17996,0.84166,0.00768,0.92748,0.85732,0.92,0.68378,0.9913,0.5378,0.01215,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,24680.1,1.17257,0.84078,0.00744,0.93641,0.85985,0.92072,0.68385,0.98934,0.53555,0.01212,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,24926.9,1.17371,0.83685,0.00762,0.9323,0.85732,0.92188,0.68526,0.98636,0.53671,0.01204,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,25173.9,1.17344,0.85671,0.00749,0.91719,0.88102,0.92266,0.68536,0.98208,0.54454,0.01183,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,25420.8,1.15643,0.84229,0.0075,0.92928,0.86995,0.92416,0.68589,0.97733,0.54276,0.01168,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,25667.1,1.15824,0.82933,0.0073,0.93178,0.86234,0.92205,0.68472,0.97504,0.54401,0.01174,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,25914.2,1.15999,0.82524,0.00746,0.91526,0.88131,0.92549,0.68607,0.97601,0.54402,0.01172,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,26159.8,1.14631,0.79937,0.00736,0.93094,0.86995,0.92432,0.68847,0.98117,0.53231,0.01196,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,26406.7,1.14898,0.84425,0.0076,0.914,0.87228,0.92328,0.68771,0.98206,0.53674,0.01182,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,26653.6,1.14921,0.81441,0.00736,0.92508,0.87306,0.92447,0.69066,0.98568,0.52247,0.0119,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,26899.9,1.13142,0.80056,0.00738,0.91719,0.88005,0.92547,0.69008,0.98254,0.51482,0.01177,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,27146,1.13109,0.79098,0.00729,0.94184,0.85882,0.92378,0.69127,0.98107,0.50114,0.01166,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,27392.7,1.14621,0.8065,0.00749,0.94341,0.86295,0.92448,0.69085,0.97488,0.52389,0.01144,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,27640,1.13136,0.80887,0.00716,0.9446,0.86108,0.92493,0.69208,0.97506,0.51848,0.01142,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,27886.4,1.10841,0.78238,0.00708,0.94072,0.86869,0.92634,0.69145,0.97708,0.50944,0.01151,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,28132.5,1.12622,0.78489,0.00717,0.93848,0.86668,0.92646,0.6931,0.9747,0.51271,0.01139,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,28379.3,1.11393,0.76738,0.00706,0.9554,0.86237,0.92641,0.69253,0.97541,0.51359,0.0114,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,28625.4,1.11128,0.77591,0.00704,0.94739,0.86406,0.92382,0.69104,0.97533,0.52613,0.01151,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,28871.7,1.10169,0.76557,0.00724,0.93453,0.86507,0.92304,0.69208,0.96996,0.52894,0.01123,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,29117.9,1.09746,0.77245,0.00699,0.94592,0.85859,0.92499,0.69244,0.96673,0.53115,0.01112,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,29364.3,1.09297,0.7665,0.00696,0.94885,0.85732,0.9259,0.69218,0.9699,0.52519,0.01117,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,29610.7,1.09292,0.75476,0.00689,0.94061,0.85988,0.92624,0.69096,0.97161,0.52645,0.01118,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,29857,1.07814,0.74174,0.00688,0.93766,0.86237,0.92568,0.69071,0.9762,0.52985,0.01143,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,30104,1.07695,0.7519,0.00692,0.93995,0.87374,0.92786,0.69269,0.97682,0.52461,0.01147,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,30350.4,1.07424,0.73601,0.00676,0.93703,0.875,0.92823,0.69343,0.97798,0.52028,0.01159,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,30597.1,1.0689,0.7355,0.00674,0.93218,0.87626,0.9279,0.6929,0.97584,0.52493,0.01144,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,30843.5,1.0701,0.74764,0.00675,0.93787,0.87679,0.92805,0.6933,0.97841,0.52236,0.01148,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
126,31089.6,1.06147,0.73258,0.00669,0.93659,0.87654,0.92529,0.69228,0.97439,0.52803,0.01134,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
127,31336.1,1.05084,0.73465,0.00688,0.94016,0.86995,0.92445,0.69196,0.97313,0.52767,0.01133,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
128,31582.6,1.0356,0.7142,0.00656,0.93993,0.86934,0.92544,0.69161,0.97428,0.52481,0.0113,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,31829.2,1.04256,0.72469,0.00649,0.94501,0.86801,0.92561,0.69218,0.97455,0.52341,0.01129,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,32075.2,1.03866,0.72349,0.00656,0.94437,0.8649,0.92602,0.69236,0.97115,0.52671,0.01121,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
