epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,9781.07,1.29107,1.11969,0.01138,0.91408,0.8328,0.90584,0.63644,1.12571,0.65864,0.0143,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984
41,10023.8,1.29839,1.13456,0.01137,0.9373,0.82955,0.90948,0.6415,1.09761,0.66538,0.01381,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
42,10266.3,1.27242,1.09254,0.01122,0.90267,0.84311,0.91069,0.64904,1.10101,0.65482,0.01411,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844
43,10508.5,1.27527,1.08222,0.01111,0.93485,0.83333,0.90832,0.63734,1.13245,0.63807,0.01375,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
44,10750.8,1.27939,1.10194,0.01131,0.92131,0.82784,0.90382,0.63237,1.12078,0.64092,0.01381,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
45,10992.5,1.26316,1.07948,0.01092,0.93862,0.83019,0.91356,0.65034,1.11556,0.61461,0.01412,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
46,11235,1.26182,1.07559,0.01089,0.91011,0.85101,0.90836,0.64295,1.10957,0.67366,0.01415,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
47,11476.5,1.25687,1.07302,0.01104,0.93885,0.84848,0.91131,0.65289,1.10017,0.60673,0.014,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
48,11719.3,1.2416,1.05963,0.01079,0.91683,0.86299,0.91545,0.65636,1.08232,0.58416,0.01346,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
49,11962,1.23588,1.05012,0.0108,0.9355,0.84242,0.90653,0.64985,1.09054,0.63141,0.01374,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
50,12203.6,1.24765,1.04827,0.01096,0.93454,0.83965,0.91166,0.64822,1.09627,0.6225,0.01398,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
51,12445.7,1.22497,1.04963,0.01068,0.93473,0.83171,0.91376,0.65065,1.10707,0.61161,0.01398,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
52,12687.7,1.22062,1.04793,0.01083,0.92902,0.83712,0.91285,0.65685,1.0761,0.59629,0.01332,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
53,12929,1.22464,1.03926,0.01063,0.93405,0.85834,0.92017,0.66301,1.07686,0.59961,0.01362,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
54,13170.6,1.20616,1.01997,0.01062,0.92133,0.84596,0.91169,0.66047,1.05597,0.63441,0.01291,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
