epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
68,12184.4,1.24643,1.05473,0.00998,0.93307,0.84091,0.91097,0.63803,1.12095,0.63264,0.01307,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,12363.7,1.24025,1.07381,0.00996,0.94189,0.83904,0.9146,0.63871,1.11783,0.6617,0.01274,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,12542.5,1.24817,1.05097,0.01005,0.95184,0.82354,0.91724,0.64378,1.12977,0.64208,0.01272,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,12721.4,1.23232,1.03262,0.00985,0.95336,0.82598,0.90892,0.63711,1.12623,0.61186,0.01358,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,12900.2,1.23036,1.03395,0.00977,0.92233,0.83965,0.91431,0.63362,1.1474,0.6469,0.01358,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,13079.1,1.22436,1.02465,0.00994,0.91,0.84257,0.91402,0.63332,1.15711,0.61205,0.01366,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,13257.4,1.22703,1.02536,0.00961,0.90558,0.85732,0.91038,0.6227,1.15591,0.62665,0.01346,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,13436.7,1.20708,0.98697,0.00958,0.92812,0.84782,0.91111,0.63538,1.13117,0.59936,0.01284,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,13616.1,1.20681,1.00277,0.00955,0.92979,0.85859,0.91209,0.63673,1.1092,0.63482,0.01243,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,13795.2,1.21509,0.98386,0.00968,0.93381,0.85985,0.91692,0.63822,1.1238,0.63018,0.01292,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
