epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,14867.4,1.43801,1.12539,0.00948,0.95017,0.82449,0.91951,0.67587,1.01306,0.59321,0.01174,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,15091.5,1.43523,1.11537,0.00942,0.942,0.84082,0.92033,0.67816,0.99301,0.60159,0.01142,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,15315.2,1.43776,1.13797,0.00936,0.92704,0.85023,0.92136,0.67869,0.99891,0.58253,0.01168,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,15539.3,1.42381,1.11761,0.00937,0.94322,0.83904,0.9208,0.6789,1.007,0.5744,0.01201,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,15763.4,1.42262,1.09924,0.00913,0.94328,0.83986,0.92228,0.68052,1.01346,0.56275,0.01208,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,15987.4,1.4324,1.10801,0.00934,0.93485,0.85156,0.92071,0.67504,1.01988,0.57106,0.01227,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,16211.5,1.41283,1.1046,0.00916,0.94773,0.83712,0.91895,0.67518,1.00501,0.58182,0.01175,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,16435.4,1.41472,1.09675,0.00922,0.94094,0.84091,0.91903,0.67921,1.00752,0.56565,0.01217,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,16658.8,1.41949,1.09957,0.00909,0.93751,0.83342,0.91848,0.67904,1.01079,0.57026,0.01216,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,16882.4,1.40029,1.09515,0.00903,0.94691,0.83207,0.91933,0.67995,1.00981,0.56373,0.0121,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,17106,1.39938,1.07539,0.00917,0.93143,0.84343,0.92329,0.68009,1.01394,0.5595,0.01226,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,17329.5,1.39433,1.07261,0.00905,0.93946,0.84722,0.92218,0.67982,1.01088,0.57,0.01209,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,17553.4,1.37503,1.08349,0.00887,0.94236,0.84596,0.91808,0.67766,1.00516,0.56814,0.01174,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,17776.7,1.39689,1.0883,0.00918,0.94115,0.85354,0.91963,0.67752,1.0078,0.56407,0.01179,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,18000.5,1.38916,1.06117,0.00915,0.93686,0.84303,0.9181,0.67807,1.00166,0.56768,0.01168,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,18224.2,1.36788,1.05338,0.0087,0.93925,0.85101,0.91977,0.67786,1.00073,0.57229,0.01161,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,18448.6,1.3805,1.05669,0.00892,0.93753,0.85101,0.91795,0.67775,1.00587,0.56736,0.01181,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,18672.2,1.37134,1.05083,0.00887,0.93192,0.84688,0.91604,0.67734,1.00974,0.57049,0.0118,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,18896.2,1.3671,1.04051,0.0088,0.93103,0.85219,0.91942,0.67865,1.01508,0.5658,0.01193,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,19119.7,1.35212,1.0295,0.00881,0.93269,0.84975,0.92063,0.67804,1.01565,0.56556,0.01207,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,19343.4,1.36317,1.01754,0.00871,0.93862,0.84975,0.92053,0.67875,1.0095,0.57437,0.0119,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,19566.4,1.35573,1.01623,0.00885,0.94299,0.83838,0.91868,0.6796,1.0151,0.57103,0.01201,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,19789.4,1.3501,0.99617,0.0087,0.9251,0.85859,0.91954,0.68087,1.01717,0.56321,0.01202,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,20013.5,1.34362,1.02082,0.00861,0.93082,0.8548,0.92058,0.68064,1.01848,0.55827,0.01204,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,20237.3,1.35026,1.00133,0.00884,0.96016,0.83081,0.92006,0.68116,1.01569,0.56268,0.012,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,20461,1.34132,1.00003,0.00847,0.93752,0.8526,0.91903,0.68101,1.00658,0.56955,0.01182,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,20684.8,1.34878,1.01406,0.00863,0.93249,0.84217,0.91886,0.68108,1.00291,0.5782,0.01179,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
