epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
98,9214.34,1.11974,0.84384,0.0096,0.91836,0.85985,0.90293,0.66533,1.01232,0.63366,0.01114,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,9308.09,1.12773,0.861,0.00943,0.9461,0.84219,0.90993,0.66891,1.00068,0.61531,0.01145,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,9402.07,1.10924,0.83158,0.00944,0.95376,0.83343,0.89927,0.65835,1.00719,0.64597,0.01159,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,9495.68,1.12591,0.85222,0.00964,0.95366,0.83838,0.90413,0.65839,1.01434,0.62975,0.0118,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,9590.02,1.09917,0.82968,0.00931,0.95187,0.84907,0.90272,0.65541,1.02732,0.63622,0.01217,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,9683.61,1.08361,0.82687,0.00921,0.94716,0.83748,0.90573,0.66362,1.02612,0.63429,0.01172,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,9777.14,1.09579,0.8055,0.00914,0.9503,0.83081,0.89677,0.65872,1.01635,0.65801,0.01184,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,9870.57,1.09132,0.81873,0.0093,0.93506,0.83965,0.89635,0.65444,1.03324,0.65104,0.01225,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,9964.2,1.08437,0.82518,0.00923,0.92586,0.84975,0.89813,0.65793,1.03879,0.64616,0.01208,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,10057.7,1.08049,0.81442,0.00901,0.9363,0.85366,0.90345,0.6607,1.03813,0.62302,0.01208,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,10151.5,1.06345,0.80083,0.00895,0.9293,0.8548,0.90345,0.65891,1.02231,0.64103,0.01169,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,10245.3,1.06805,0.79861,0.00887,0.93431,0.84399,0.90207,0.65459,1.02537,0.65589,0.01167,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,10338.9,1.06125,0.79976,0.00895,0.9393,0.85227,0.90812,0.66136,1.02422,0.62789,0.01161,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,10432.4,1.04301,0.76783,0.00881,0.90515,0.85552,0.90286,0.6575,1.02495,0.64811,0.01163,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,10526.6,1.04247,0.7714,0.00858,0.96872,0.82124,0.90505,0.65591,1.0325,0.65081,0.01188,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,10620.2,1.0505,0.7778,0.00861,0.9607,0.8346,0.90701,0.66111,1.01929,0.61688,0.01147,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,10713.7,1.04157,0.77113,0.0085,0.93746,0.85859,0.90674,0.66303,1.03767,0.62513,0.01189,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,10807.2,1.02044,0.76487,0.00851,0.94248,0.85354,0.9073,0.66007,1.03509,0.63411,0.01186,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,10900.7,1.03032,0.74601,0.00868,0.94696,0.84722,0.90242,0.66019,1.03787,0.6386,0.012,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,10994.1,1.01304,0.7312,0.00845,0.95419,0.84161,0.90107,0.66183,1.04207,0.63473,0.01212,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,11087.4,1.02113,0.75117,0.00845,0.95976,0.8433,0.90305,0.66114,1.02151,0.66414,0.01177,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,11180.8,1.01449,0.74203,0.00845,0.96773,0.83586,0.90396,0.65799,1.02438,0.64825,0.01193,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,11274.3,1.00121,0.73789,0.00814,0.95639,0.84848,0.90451,0.66025,1.0228,0.62248,0.01187,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,11367.5,1.00212,0.77132,0.00836,0.9612,0.83712,0.90107,0.65515,1.02772,0.62918,0.01196,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,11461.3,0.98995,0.73394,0.00815,0.97343,0.8327,0.90359,0.65392,1.04309,0.64153,0.01242,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,11554.8,0.9822,0.71764,0.00814,0.95851,0.84598,0.90233,0.65853,1.02691,0.67406,0.01192,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,11648.3,0.98047,0.72961,0.00824,0.95923,0.83178,0.90557,0.65894,1.03122,0.66385,0.01197,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
