epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
55,9869.22,1.32575,1.19526,0.01057,0.90934,0.82955,0.89979,0.60569,1.20442,0.67616,0.01476,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
56,10048.3,1.32645,1.19408,0.01077,0.92616,0.8235,0.89799,0.60635,1.19812,0.71944,0.01413,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
57,10227.3,1.31271,1.18877,0.01059,0.91882,0.83207,0.90235,0.62289,1.14017,0.66631,0.01312,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
58,10407.3,1.32415,1.19302,0.01073,0.91441,0.81692,0.89939,0.61219,1.15775,0.69549,0.01319,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,10586.3,1.31226,1.18417,0.01079,0.90398,0.84343,0.89741,0.61522,1.16346,0.68394,0.0134,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,10765.7,1.29527,1.16243,0.01066,0.94275,0.81089,0.90125,0.62494,1.13389,0.67719,0.01271,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,10945.2,1.30662,1.18577,0.0107,0.91028,0.8346,0.90312,0.62451,1.15957,0.66646,0.01402,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,11124.9,1.28929,1.15917,0.01038,0.92302,0.83586,0.90066,0.62431,1.16318,0.66808,0.01356,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,11304.1,1.30484,1.20047,0.01053,0.91416,0.83364,0.9,0.62319,1.13359,0.688,0.01291,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,11483,1.28238,1.16191,0.01056,0.93325,0.84722,0.90354,0.6302,1.10304,0.69694,0.01212,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,11662.1,1.28507,1.13715,0.01066,0.92712,0.82702,0.90684,0.62169,1.14114,0.66354,0.01293,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,11840.5,1.28692,1.15241,0.01029,0.91187,0.84091,0.9088,0.62764,1.14487,0.66237,0.01294,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,12018.8,1.27636,1.1449,0.00992,0.92703,0.84217,0.90865,0.63657,1.11297,0.6514,0.01281,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,12197.5,1.28335,1.14474,0.01012,0.92828,0.83207,0.90709,0.63399,1.121,0.64677,0.01287,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,12375.8,1.26402,1.12643,0.0103,0.9048,0.83586,0.90773,0.62798,1.14895,0.65668,0.01331,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,12554.4,1.25871,1.12876,0.01042,0.93045,0.84463,0.90941,0.61695,1.16791,0.65819,0.01295,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,12732.8,1.24962,1.10698,0.01024,0.95364,0.81061,0.90554,0.62512,1.12929,0.66879,0.01221,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,12911.7,1.24748,1.07483,0.00996,0.94629,0.82576,0.90812,0.62731,1.12232,0.63501,0.01254,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,13090.2,1.25116,1.09198,0.01022,0.93363,0.8447,0.91145,0.63376,1.11718,0.61149,0.01281,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,13268.5,1.2398,1.07232,0.00991,0.93083,0.84343,0.91175,0.637,1.12939,0.60701,0.01298,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,13447.3,1.25405,1.09762,0.01008,0.91455,0.85137,0.9138,0.6419,1.12095,0.59042,0.01282,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,13626.7,1.23408,1.07213,0.01009,0.90631,0.85354,0.91397,0.6441,1.11073,0.60348,0.01253,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,13806.2,1.21603,1.05418,0.00995,0.92095,0.84596,0.91015,0.64449,1.11263,0.61645,0.01252,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,13985.6,1.23068,1.04678,0.00976,0.94304,0.83615,0.91001,0.64095,1.10763,0.61909,0.01276,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,14164.7,1.22502,1.04344,0.00999,0.93122,0.84217,0.91318,0.65821,1.09532,0.5826,0.01307,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,14344,1.23112,1.05567,0.00971,0.9423,0.83586,0.9134,0.65643,1.0677,0.59633,0.01234,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,14522.6,1.23182,1.06031,0.00973,0.94231,0.84217,0.90987,0.64927,1.07818,0.60141,0.01223,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,14701.6,1.22218,1.03332,0.00982,0.93427,0.84722,0.91047,0.64408,1.09795,0.61392,0.01245,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,14880.7,1.20373,1.01699,0.00953,0.94641,0.84217,0.90931,0.64385,1.09646,0.62932,0.0124,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,15059.6,1.21083,1.01058,0.00947,0.91982,0.85101,0.90606,0.64653,1.0931,0.62041,0.01228,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,15238.6,1.20419,1.02277,0.00936,0.92826,0.85227,0.91324,0.64947,1.08367,0.61436,0.01196,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,15417,1.20608,1.02389,0.00953,0.91285,0.86111,0.90859,0.65079,1.07045,0.62701,0.01182,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,15595.4,1.19808,1.00749,0.00964,0.93338,0.84906,0.90996,0.64898,1.09118,0.61762,0.01244,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,15774.3,1.19337,0.98501,0.00931,0.95444,0.8199,0.90976,0.64516,1.08967,0.61477,0.01236,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,15953.6,1.17277,0.99287,0.00919,0.9375,0.85221,0.91861,0.6566,1.04969,0.60531,0.01178,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,16133,1.18104,0.99333,0.00943,0.92097,0.85354,0.91337,0.65539,1.07492,0.58486,0.01243,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,16312.6,1.18332,1.01702,0.00951,0.91855,0.85859,0.91688,0.65791,1.09154,0.57881,0.0127,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,16492.8,1.15841,0.96417,0.00879,0.9352,0.85859,0.91174,0.65151,1.07847,0.58776,0.01211,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,16672.1,1.17668,0.98051,0.00912,0.93367,0.85354,0.91417,0.65431,1.0754,0.57218,0.01219,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,16851.4,1.15328,0.98626,0.00925,0.93132,0.83891,0.90939,0.64681,1.07949,0.60826,0.01211,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,17030.7,1.16355,0.98187,0.00927,0.92561,0.86412,0.91439,0.64888,1.09129,0.5892,0.01245,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,17209.9,1.15009,0.96782,0.00905,0.92819,0.86502,0.91438,0.64596,1.09438,0.61366,0.01229,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,17388.2,1.14792,0.95346,0.00893,0.93958,0.84435,0.91121,0.64857,1.08714,0.63595,0.01216,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,17567,1.142,0.92976,0.00871,0.93887,0.84217,0.916,0.65072,1.09741,0.61171,0.01259,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,17747,1.13698,0.94419,0.00892,0.931,0.85227,0.91431,0.64514,1.0949,0.61727,0.01228,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
