epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
102,16520.4,1.15217,0.92017,0.0089,0.94432,0.85652,0.9189,0.65657,1.07609,0.58722,0.01237,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,16682,1.15657,0.92869,0.00889,0.94084,0.85606,0.92279,0.65918,1.07113,0.57623,0.01217,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,16843.4,1.15421,0.90925,0.00882,0.96004,0.84934,0.92341,0.65817,1.07135,0.57109,0.01215,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,17004.9,1.15175,0.92468,0.00879,0.94835,0.85732,0.92169,0.65632,1.07512,0.56579,0.01225,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,17166.8,1.15155,0.89591,0.00869,0.92899,0.87626,0.92269,0.65704,1.07287,0.56268,0.01215,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,17328.7,1.14043,0.9088,0.00885,0.93895,0.86616,0.9219,0.65459,1.07202,0.56319,0.01199,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,17490.8,1.13263,0.90096,0.00866,0.94186,0.85227,0.92102,0.65541,1.07536,0.56504,0.01222,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,17652.3,1.13034,0.89281,0.00866,0.93091,0.86765,0.92102,0.65362,1.06768,0.55961,0.01187,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,17813.5,1.12842,0.89658,0.00841,0.92865,0.86995,0.92197,0.65673,1.06951,0.55943,0.01198,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,17975.7,1.11435,0.89557,0.00827,0.94068,0.86237,0.92132,0.65761,1.06834,0.55908,0.01209,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,18138.1,1.1152,0.86738,0.00838,0.94969,0.85354,0.92191,0.65821,1.06436,0.55301,0.01201,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,18299.6,1.12193,0.86668,0.00846,0.95343,0.86364,0.92262,0.65934,1.05844,0.55666,0.01199,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,18461.1,1.11397,0.87138,0.00833,0.95472,0.85354,0.92472,0.6613,1.05652,0.5554,0.01198,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,18623,1.11116,0.8588,0.00824,0.95586,0.85859,0.92192,0.65741,1.05355,0.56174,0.01192,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,18784.8,1.10965,0.8858,0.00841,0.95787,0.85859,0.92296,0.66,1.04983,0.55445,0.01187,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,18946.7,1.10016,0.86334,0.00817,0.95645,0.85966,0.92133,0.65916,1.0508,0.55475,0.01194,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,19108.5,1.08327,0.84943,0.00817,0.9549,0.85555,0.92246,0.65944,1.05176,0.55563,0.01191,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,19270.5,1.09694,0.84541,0.00827,0.95106,0.85872,0.92268,0.6592,1.0539,0.55475,0.01193,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,19432.3,1.08839,0.82384,0.00799,0.95443,0.86364,0.92248,0.65997,1.05119,0.55699,0.01182,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,19594.5,1.09063,0.83578,0.00822,0.96118,0.86237,0.92263,0.66086,1.0509,0.55397,0.0119,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,19756.6,1.0786,0.82483,0.00817,0.9592,0.86364,0.92364,0.6616,1.04901,0.54918,0.01183,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,19918.8,1.07141,0.82992,0.00813,0.95888,0.85383,0.92321,0.66095,1.0515,0.5507,0.01187,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,20080.8,1.07595,0.82624,0.00806,0.96145,0.8503,0.9229,0.66139,1.04862,0.54917,0.01184,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,20243,1.07339,0.80945,0.00796,0.95521,0.86169,0.92309,0.6618,1.04767,0.54959,0.01189,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
