epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
75,12814.6,1.26657,1.06466,0.00988,0.9383,0.8548,0.91514,0.64643,1.08933,0.60208,0.01232,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,12983.5,1.27908,1.08207,0.00984,0.94324,0.85354,0.91685,0.65151,1.09332,0.5967,0.01237,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,13152.8,1.27231,1.07294,0.0096,0.93653,0.85702,0.91757,0.65411,1.08857,0.60166,0.01246,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,13322.8,1.26131,1.07906,0.00988,0.93213,0.84091,0.91701,0.65026,1.10146,0.59692,0.01271,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,13492.3,1.2634,1.06446,0.00965,0.93822,0.84366,0.92102,0.64944,1.09264,0.60255,0.01247,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,13661.6,1.24904,1.0412,0.00959,0.94871,0.84074,0.91995,0.65158,1.08428,0.58461,0.01255,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,13832.7,1.2629,1.05863,0.00991,0.93097,0.85138,0.91879,0.65419,1.09562,0.56629,0.01278,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,14004.2,1.24768,1.03476,0.00956,0.92994,0.85468,0.91671,0.65121,1.08855,0.58509,0.01261,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,14173,1.24099,1.03446,0.00957,0.94148,0.8548,0.92009,0.65181,1.09639,0.57463,0.01274,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,14340.9,1.24764,1.0194,0.00946,0.94205,0.85227,0.91871,0.65047,1.09642,0.57962,0.01248,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,14508.7,1.24387,1.04164,0.00944,0.93308,0.8548,0.9196,0.6507,1.10451,0.5777,0.01279,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,14678,1.2468,1.01929,0.00966,0.91877,0.86111,0.92184,0.65008,1.10533,0.58714,0.01257,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,14848,1.23453,1.0277,0.00957,0.93464,0.84848,0.91869,0.64946,1.09088,0.59128,0.01217,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,15017.6,1.23545,1.03485,0.00969,0.93503,0.854,0.91763,0.65321,1.09261,0.57644,0.01255,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,15188.2,1.22832,1.01162,0.00922,0.92841,0.86779,0.92054,0.65612,1.08777,0.57681,0.01229,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,15359.2,1.21093,0.99505,0.00929,0.91591,0.86645,0.91916,0.65291,1.08463,0.57714,0.01235,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,15529.4,1.22192,1.02072,0.00948,0.9435,0.84975,0.92294,0.65609,1.07543,0.5694,0.01224,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,15700.5,1.21207,1.01917,0.00941,0.94342,0.85101,0.92301,0.65643,1.07783,0.55426,0.01235,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,15871.8,1.20664,1.00093,0.00922,0.91312,0.87587,0.92316,0.6544,1.08258,0.55783,0.01241,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,16042.6,1.20651,0.99374,0.00909,0.91672,0.86995,0.92301,0.65371,1.08192,0.56434,0.0124,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,16213.2,1.19688,0.97276,0.0091,0.92219,0.8649,0.92236,0.65215,1.08406,0.56658,0.01245,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,16382.8,1.2017,0.97139,0.00914,0.94394,0.85606,0.92181,0.65232,1.08226,0.5603,0.01248,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,16552.4,1.19799,0.9679,0.0092,0.92499,0.86616,0.91952,0.65191,1.08068,0.58148,0.01233,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,16722.7,1.19444,0.97344,0.00905,0.92508,0.87309,0.91917,0.65373,1.08836,0.56022,0.01248,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,16892.8,1.184,0.96281,0.009,0.93099,0.87626,0.92052,0.6562,1.08582,0.54233,0.01237,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
